source_url,source_url_normalized,bias
http://www.dailytelegraph.com.au,dailytelegraph.com.au,right
http://www.washingtonexaminer.com,washingtonexaminer.com,right
http://www.wnd.com,wnd.com,right
http://townhall.com,townhall.com,right
http://www.dailywire.com,dailywire.com,right
http://theresurgent.com,theresurgent.com,right
https://patriotpost.us,patriotpost.us,right
http://freebeacon.com,freebeacon.com,right
https://world.wng.org,world.wng.org,right
http://tribunist.com,tribunist.com,right
http://thefederalist.com,thefederalist.com,right
http://therightscoop.com,therightscoop.com,right
http://www.thepostemail.com,thepostemail.com,right
http://www.weaselzippers.us,weaselzippers.us,right
https://www.trtworld.com,trtworld.com,right
http://worldtribune.com,worldtribune.com,right
http://thehayride.com,thehayride.com,right
thepostmillennial.com,thepostmillennial.com,right
http://www.ronpaulinstitute.org,ronpaulinstitute.org,right
http://www.weeklystandard.com,weeklystandard.com,right
http://ussanews.com,ussanews.com,right
http://www.tehrantimes.com,tehrantimes.com,right
https://theconservativetreehouse.com,theconservativetreehouse.com,right
https://www.turningpoint.news,turningpoint.news,right
http://yellowhammernews.com,yellowhammernews.com,right
https://www.thesun.co.uk,thesun.co.uk,right
https://www.conservativewoman.co.uk,conservativewoman.co.uk,right
https://www.yaf.org,yaf.org,right
http://www.adelaidenow.com.au,adelaidenow.com.au,right
https://westernfreepress.com,westernfreepress.com,right
http://twitchy.com,twitchy.com,right
http://tennesseestar.com,tennesseestar.com,right
https://www.westernjournal.com,westernjournal.com,right
http://www.youngcons.com,youngcons.com,right
http://www.thetruthaboutguns.com,thetruthaboutguns.com,right
https://lozierinstitute.org,lozierinstitute.org,right
https://americanprinciplesproject.org,americanprinciplesproject.org,right
https://www.10news.one,10news.one,right
http://cernovich.com,cernovich.com,right
http://www.barenakedislam.com,barenakedislam.com,right
http://conservativefighters.com,conservativefighters.com,right
http://christianaction.org,christianaction.org,right
http://www.amren.com,amren.com,right
http://100percentfedup.com,100percentfedup.com,right
http://conservativefiringline.com,conservativefiringline.com,right
https://www.acpeds.org,acpeds.org,right
http://www.tfp.org,tfp.org,right
http://www.conservativefreepress.com,conservativefreepress.com,right
https://clarionproject.org,clarionproject.org,right
http://www.americanpatriotdaily.com,americanpatriotdaily.com,right
http://clashdaily.com,clashdaily.com,right
http://americantoday.news,americantoday.news,right
https://conservativemedia.com,conservativemedia.com,right
http://conservativepost.com,conservativepost.com,right
http://www.afa.net,afa.net,right
https://ageofshitlords.com,ageofshitlords.com,right
http://www.bipartisanreport.com,bipartisanreport.com,left
https://www.debka.com,debka.com,right
http://www.breitbart.com,breitbart.com,right
http://www.cnsnews.com,cnsnews.com,right
http://allenwestrepublic.com,allenwestrepublic.com,right
http://defiantamerica.com,defiantamerica.com,right
http://rickwells.us,rickwells.us,right
http://www.americanjournalreview.com,americanjournalreview.com,right
https://concernedwomen.org/blog,concernedwomen.org,right
http://canadafreepress.com,canadafreepress.com,right
https://www.adflegal.org,adflegal.org,right
http://www.blingnews.com,blingnews.com,right
http://allnewspipeline.com,allnewspipeline.com,right
https://americanlookout.com,americanlookout.com,right
http://democraticmoms.com,democraticmoms.com,left
http://www.discoverthenetworks.org,discoverthenetworks.org,right
http://www.censored.news,censored.news,right
https://www.avoiceformen.com,avoiceformen.com,right
http://dailyheadlines.net,dailyheadlines.net,right
http://donaldtrumpnews.co,donaldtrumpnews.co,right
https://conservativedailypost.com,conservativedailypost.com,right
http://cis.org,cis.org,right
https://altright.com,altright.com,right
http://www.focusonthefamily.com,focusonthefamily.com,right
http://downtrend.com,downtrend.com,right
http://pamelageller.com,pamelageller.com,right
http://profam.org,profam.org,right
http://en-volve.com,en-volve.com,right
https://ghost.report,ghost.report,right
http://freakoutnation.com,freakoutnation.com,left
https://www.lewrockwell.com,lewrockwell.com,right
http://girlsjustwannahaveguns.com,girlsjustwannahaveguns.com,right
http://eaglerising.com,eaglerising.com,right
factcheckingturkey.com,factcheckingturkey.com,right
https://myrightamerica.com,myrightamerica.com,right
http://jewwatch.com,jewwatch.com,right
https://www.jihadwatch.org,jihadwatch.org,right
http://www.nationaleconomicseditorial.com,nationaleconomicseditorial.com,right
http://www.dailypresser.com,dailypresser.com,right
http://imowired.com,imowired.com,right
http://www.judicialwatch.org,judicialwatch.org,right
http://www.nationalenquirer.com,nationalenquirer.com,right
https://dailystormer.name,dailystormer.name,right
meforum.org,meforum.org,right
https://www.memri.org,memri.org,right
https://knightstemplarinternational.com,knightstemplarinternational.com,right
https://nationalvanguard.org,nationalvanguard.org,right
http://www.usafortrumponline.com,usafortrumponline.com,right
http://www.hangthebankers.com,hangthebankers.com,right
http://www.informationliberation.com,informationliberation.com,right
https://newswars.com,newswars.com,right
https://o4anews.com,o4anews.com,right
http://www.molonlabemedia.com,molonlabemedia.com,right
http://ladylibertysnews.com,ladylibertysnews.com,right
http://www.newswithviews.com,newswithviews.com,right
http://www.prideof-america.org,prideof-america.org,right
https://www.newnation.org,newnation.org,right
http://freedomsfinalstand.com,freedomsfinalstand.com,right
http://www.staresattheworld.com,staresattheworld.com,right
http://polipace.com,polipace.com,left
https://patriotbeat.com,patriotbeat.com,right
http://newsblaze.com,newsblaze.com,right
http://www.frontpagemag.com,frontpagemag.com,right
https://patribotics.blog,patribotics.blog,right
http://progresstribune.com,progresstribune.com,left
shariawatch.org.uk,shariawatch.org.uk,right
https://steadfastandloyal.com,steadfastandloyal.com,right
http://www.fury.news,fury.news,extreme-right
occupydemocrats.com,occupydemocrats.com,left
http://www.patriotfires.com,patriotfires.com,right
http://www.shtfplan.com,shtfplan.com,right
http://www.progressivestoday.com,progressivestoday.com,right
https://stonecoldtruth.com,stonecoldtruth.com,right
https://redice.tv,redice.tv,right
http://takimag.com,takimag.com,right
http://www.returnofkings.com,returnofkings.com,right
http://patriotupdate.com,patriotupdate.com,right
https://subjectpolitics.com,subjectpolitics.com,right
https://www.teaparty.org,teaparty.org,right
http://rightalerts.com,rightalerts.com,right
https://swampdrain.com,swampdrain.com,right
http://www.dcclothesline.com,dcclothesline.com,right
https://thehornnews.com,thehornnews.com,right
http://speisa.com,speisa.com,right
http://personalliberty.com,personalliberty.com,right
http://www.thedailybell.com,thedailybell.com,right
lastresistance.com,lastresistance.com,extreme-right
http://www.puppetstringnews.com,puppetstringnews.com,right
https://rightwingnews.com,rightwingnews.com,extreme-right
https://rightwingtribune.com,rightwingtribune.com,extreme-right
http://www.tmn.today,tmn.today,right
http://www.digifection.com,digifection.com,right
https://www.thereligionofpeace.com,thereligionofpeace.com,right
http://www.thenationalpatriot.com,thenationalpatriot.com,right
http://theduran.com,theduran.com,right
http://theamericanmirror.com,theamericanmirror.com,extreme-right
https://thenationalpulse.com,thenationalpulse.com,right
http://thefederalistpapers.org,thefederalistpapers.org,right
http://viralliberty.com,viralliberty.com,right
http://www.truthrevolt.org,truthrevolt.org,right
http://www.fairus.org,fairus.org,right
http://truthuncensored.net,truthuncensored.net,right
https://mynewsguru.com,mynewsguru.com,right
https://voiceofeurope.com,voiceofeurope.com,right
http://unclesamsmisguidedchildren.com,unclesamsmisguidedchildren.com,extreme-right
https://freetelegraph.com,freetelegraph.com,right
http://www.trueactivist.com,trueactivist.com,left
http://thepeoplestruth.com,thepeoplestruth.com,right
http://www.thegatewaypundit.com,thegatewaypundit.com,right
https://www.understandingthethreat.com,understandingthethreat.com,right
http://www.usasupreme.com,usasupreme.com,extreme-right
http://www.thegoldwater.com,thegoldwater.com,right
http://www.unz.com,unz.com,right
http://www.westernsentinel.com,westernsentinel.com,right
http://www.uschronicle.com,uschronicle.com,right
https://www.thepublicdiscourse.com,thepublicdiscourse.com,right
http://www.vdare.com,vdare.com,right
